"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"9080",11,25,"wrap_up","rp",75,"High","wrap_up rp",7,0,15978,15978,"Ambiguous","Inconsistent",15978
"9082",11,45,"wrap_up","rp",75,"High","wrap_up rp",7,0,1774,1774,"Ambiguous","Inconsistent",1774
"9084",11,26,"wrap_up","rp",75,"High","wrap_up rp",8,0,7700,7700,"Unambiguous","Inconsistent",7700
"9086",11,46,"wrap_up","rp",75,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"9088",11,27,"wrap_up","rp",75,"High","wrap_up rp",5,0,17988,17988,"Ambiguous","Consistent",17988
"9090",11,31,"wrap_up","rp",75,"High","wrap_up rp",5,0,6844,6844,"Ambiguous","Consistent",6844
"9092",11,41,"wrap_up","rp",75,"High","wrap_up rp",7,0,18864,18864,"Ambiguous","Inconsistent",18864
"9094",11,30,"wrap_up","rp",75,"High","wrap_up rp",8,0,11480,11480,"Unambiguous","Inconsistent",11480
"9096",11,38,"wrap_up","rp",75,"High","wrap_up rp",8,0,690,690,"Unambiguous","Inconsistent",690
"9098",11,47,"wrap_up","rp",75,"High","wrap_up rp",5,0,8490,8490,"Ambiguous","Consistent",8490
"9100",11,36,"wrap_up","rp",75,"High","wrap_up rp",6,0,9902,9902,"Unambiguous","Consistent",9902
"9102",11,37,"wrap_up","rp",75,"High","wrap_up rp",7,0,16062,16062,"Ambiguous","Inconsistent",16062
"9104",11,32,"wrap_up","rp",75,"High","wrap_up rp",6,0,9586,9586,"Unambiguous","Consistent",9586
"9106",11,44,"wrap_up","rp",75,"High","wrap_up rp",6,0,1936,1936,"Unambiguous","Consistent",1936
"9108",11,43,"wrap_up","rp",75,"High","wrap_up rp",5,0,2546,2546,"Ambiguous","Consistent",2546
"9110",11,28,"wrap_up","rp",75,"High","wrap_up rp",6,0,8156,8156,"Unambiguous","Consistent",8156
"9112",11,48,"wrap_up","rp",75,"High","wrap_up rp",6,0,4364,4364,"Unambiguous","Consistent",4364
"9114",11,42,"wrap_up","rp",75,"High","wrap_up rp",8,0,9440,9440,"Unambiguous","Inconsistent",9440
"9116",11,40,"wrap_up","rp",75,"High","wrap_up rp",6,0,4502,4502,"Unambiguous","Consistent",4502
"9118",11,35,"wrap_up","rp",75,"High","wrap_up rp",5,0,1438,1438,"Ambiguous","Consistent",1438
"9120",11,33,"wrap_up","rp",75,"High","wrap_up rp",7,0,1034,1034,"Ambiguous","Inconsistent",1034
"9122",11,39,"wrap_up","rp",75,"High","wrap_up rp",5,0,4312,4312,"Ambiguous","Consistent",4312
"9124",11,29,"wrap_up","rp",75,"High","wrap_up rp",7,0,1094,1094,"Ambiguous","Inconsistent",1094
"9126",11,34,"wrap_up","rp",75,"High","wrap_up rp",8,0,874,874,"Unambiguous","Inconsistent",874
"9944",12,33,"wrap_up","rp",63,"Low","wrap_up rp",6,0,7349,7349,"Unambiguous","Consistent",7349
"9946",12,34,"wrap_up","rp",63,"Low","wrap_up rp",7,0,4598,4598,"Ambiguous","Inconsistent",4598
"9948",12,43,"wrap_up","rp",63,"Low","wrap_up rp",8,0,961,961,"Unambiguous","Inconsistent",961
"9950",12,35,"wrap_up","rp",63,"Low","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"9952",12,38,"wrap_up","rp",63,"Low","wrap_up rp",7,0,1370,1370,"Ambiguous","Inconsistent",1370
"9954",12,44,"wrap_up","rp",63,"Low","wrap_up rp",5,0,7204,7204,"Ambiguous","Consistent",7204
"9956",12,25,"wrap_up","rp",63,"Low","wrap_up rp",6,0,1898,1898,"Unambiguous","Consistent",1898
"9958",12,36,"wrap_up","rp",63,"Low","wrap_up rp",5,0,5230,5230,"Ambiguous","Consistent",5230
"9960",12,28,"wrap_up","rp",63,"Low","wrap_up rp",5,0,295,295,"Ambiguous","Consistent",295
"9962",12,31,"wrap_up","rp",63,"Low","wrap_up rp",8,0,496,496,"Unambiguous","Inconsistent",496
"9964",12,29,"wrap_up","rp",63,"Low","wrap_up rp",6,0,7407,7407,"Unambiguous","Consistent",7407
"9966",12,30,"wrap_up","rp",63,"Low","wrap_up rp",7,0,1665,1665,"Ambiguous","Inconsistent",1665
"9968",12,45,"wrap_up","rp",63,"Low","wrap_up rp",6,0,975,975,"Unambiguous","Consistent",975
"9970",12,27,"wrap_up","rp",63,"Low","wrap_up rp",8,0,6887,6887,"Unambiguous","Inconsistent",6887
"9972",12,46,"wrap_up","rp",63,"Low","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"9974",12,41,"wrap_up","rp",63,"Low","wrap_up rp",6,0,136,136,"Unambiguous","Consistent",136
"9976",12,37,"wrap_up","rp",63,"Low","wrap_up rp",6,0,444,444,"Unambiguous","Consistent",444
"9978",12,32,"wrap_up","rp",63,"Low","wrap_up rp",5,0,5098,5098,"Ambiguous","Consistent",5098
"9980",12,42,"wrap_up","rp",63,"Low","wrap_up rp",7,0,1034,1034,"Ambiguous","Inconsistent",1034
"9982",12,47,"wrap_up","rp",63,"Low","wrap_up rp",8,0,1973,1973,"Unambiguous","Inconsistent",1973
"9984",12,48,"wrap_up","rp",63,"Low","wrap_up rp",5,0,7349,7349,"Ambiguous","Consistent",7349
"9986",12,39,"wrap_up","rp",63,"Low","wrap_up rp",8,0,3406,3406,"Unambiguous","Inconsistent",3406
"9988",12,26,"wrap_up","rp",63,"Low","wrap_up rp",7,0,810,810,"Ambiguous","Inconsistent",810
"9990",12,40,"wrap_up","rp",63,"Low","wrap_up rp",5,0,905,905,"Ambiguous","Consistent",905
"10807",13,47,"wrap_up","rp",70,"Low","wrap_up rp",6,0,1250,1250,"Unambiguous","Consistent",1250
"10809",13,27,"wrap_up","rp",70,"Low","wrap_up rp",6,0,2066,2066,"Unambiguous","Consistent",2066
"10811",13,41,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1334,1334,"Unambiguous","Inconsistent",1334
"10813",13,35,"wrap_up","rp",70,"Low","wrap_up rp",6,0,540,540,"Unambiguous","Consistent",540
"10815",13,37,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1686,1686,"Unambiguous","Inconsistent",1686
"10817",13,43,"wrap_up","rp",70,"Low","wrap_up rp",6,0,862,862,"Unambiguous","Consistent",862
"10819",13,44,"wrap_up","rp",70,"Low","wrap_up rp",7,0,886,886,"Ambiguous","Inconsistent",886
"10821",13,46,"wrap_up","rp",70,"Low","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
"10823",13,25,"wrap_up","rp",70,"Low","wrap_up rp",8,0,792,792,"Unambiguous","Inconsistent",792
"10825",13,30,"wrap_up","rp",70,"Low","wrap_up rp",5,0,900,900,"Ambiguous","Consistent",900
"10827",13,29,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1440,1440,"Unambiguous","Inconsistent",1440
"10829",13,31,"wrap_up","rp",70,"Low","wrap_up rp",6,0,1646,1646,"Unambiguous","Consistent",1646
"10831",13,38,"wrap_up","rp",70,"Low","wrap_up rp",5,0,582,582,"Ambiguous","Consistent",582
"10833",13,32,"wrap_up","rp",70,"Low","wrap_up rp",7,0,464,464,"Ambiguous","Inconsistent",464
"10835",13,34,"wrap_up","rp",70,"Low","wrap_up rp",5,0,928,928,"Ambiguous","Consistent",928
"10837",13,26,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1406,1406,"Ambiguous","Consistent",1406
"10839",13,39,"wrap_up","rp",70,"Low","wrap_up rp",6,0,420,420,"Unambiguous","Consistent",420
"10841",13,33,"wrap_up","rp",70,"Low","wrap_up rp",8,0,680,680,"Unambiguous","Inconsistent",680
"10843",13,36,"wrap_up","rp",70,"Low","wrap_up rp",7,0,1362,1362,"Ambiguous","Inconsistent",1362
"10845",13,48,"wrap_up","rp",70,"Low","wrap_up rp",7,0,872,872,"Ambiguous","Inconsistent",872
"10847",13,40,"wrap_up","rp",70,"Low","wrap_up rp",7,0,696,696,"Ambiguous","Inconsistent",696
"10849",13,45,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1020,1020,"Unambiguous","Inconsistent",1020
"10851",13,42,"wrap_up","rp",70,"Low","wrap_up rp",5,0,396,396,"Ambiguous","Consistent",396
"10853",13,28,"wrap_up","rp",70,"Low","wrap_up rp",7,0,334,334,"Ambiguous","Inconsistent",334
"11672",14,41,"wrap_up","rp",72,"High","wrap_up rp",5,0,760,760,"Ambiguous","Consistent",760
"11674",14,34,"wrap_up","rp",72,"High","wrap_up rp",6,0,3798,3798,"Unambiguous","Consistent",3798
"11676",14,35,"wrap_up","rp",72,"High","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"11678",14,27,"wrap_up","rp",72,"High","wrap_up rp",7,0,10244,10244,"Ambiguous","Inconsistent",10244
"11680",14,44,"wrap_up","rp",72,"High","wrap_up rp",8,0,5772,5772,"Unambiguous","Inconsistent",5772
"11682",14,33,"wrap_up","rp",72,"High","wrap_up rp",5,0,3072,3072,"Ambiguous","Consistent",3072
"11684",14,28,"wrap_up","rp",72,"High","wrap_up rp",8,0,3284,3284,"Unambiguous","Inconsistent",3284
"11686",14,26,"wrap_up","rp",72,"High","wrap_up rp",6,0,6644,6644,"Unambiguous","Consistent",6644
"11688",14,37,"wrap_up","rp",72,"High","wrap_up rp",5,0,1954,1954,"Ambiguous","Consistent",1954
"11690",14,36,"wrap_up","rp",72,"High","wrap_up rp",8,0,5118,5118,"Unambiguous","Inconsistent",5118
"11692",14,46,"wrap_up","rp",72,"High","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"11694",14,29,"wrap_up","rp",72,"High","wrap_up rp",5,0,1506,1506,"Ambiguous","Consistent",1506
"11696",14,38,"wrap_up","rp",72,"High","wrap_up rp",6,0,1536,1536,"Unambiguous","Consistent",1536
"11698",14,39,"wrap_up","rp",72,"High","wrap_up rp",7,0,6894,6894,"Ambiguous","Inconsistent",6894
"11700",14,47,"wrap_up","rp",72,"High","wrap_up rp",7,0,1168,1168,"Ambiguous","Inconsistent",1168
"11702",14,25,"wrap_up","rp",72,"High","wrap_up rp",5,0,1014,1014,"Ambiguous","Consistent",1014
"11704",14,48,"wrap_up","rp",72,"High","wrap_up rp",8,0,4956,4956,"Unambiguous","Inconsistent",4956
"11706",14,42,"wrap_up","rp",72,"High","wrap_up rp",6,0,828,828,"Unambiguous","Consistent",828
"11708",14,45,"wrap_up","rp",72,"High","wrap_up rp",5,0,1038,1038,"Ambiguous","Consistent",1038
"11710",14,43,"wrap_up","rp",72,"High","wrap_up rp",7,0,2262,2262,"Ambiguous","Inconsistent",2262
"11712",14,32,"wrap_up","rp",72,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"11714",14,40,"wrap_up","rp",72,"High","wrap_up rp",8,0,6968,6968,"Unambiguous","Inconsistent",6968
"11716",14,30,"wrap_up","rp",72,"High","wrap_up rp",6,0,574,574,"Unambiguous","Consistent",574
"11718",14,31,"wrap_up","rp",72,"High","wrap_up rp",7,0,804,804,"Ambiguous","Inconsistent",804
"12492",15,34,"wrap_up","rp",73,"High","wrap_up rp",7,0,208,208,"Ambiguous","Inconsistent",208
"12494",15,30,"wrap_up","rp",73,"High","wrap_up rp",7,0,394,394,"Ambiguous","Inconsistent",394
"12496",15,35,"wrap_up","rp",73,"High","wrap_up rp",8,0,712,712,"Unambiguous","Inconsistent",712
"12498",15,38,"wrap_up","rp",73,"High","wrap_up rp",7,0,586,586,"Ambiguous","Inconsistent",586
"12500",15,46,"wrap_up","rp",73,"High","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"12501",15,36,"wrap_up","rp",73,"High","wrap_up rp",5,0,3864,3864,"Ambiguous","Consistent",3864
"12503",15,25,"wrap_up","rp",73,"High","wrap_up rp",6,0,354,354,"Unambiguous","Consistent",354
"12505",15,28,"wrap_up","rp",73,"High","wrap_up rp",5,0,8076,8076,"Ambiguous","Consistent",8076
"12507",15,33,"wrap_up","rp",73,"High","wrap_up rp",6,0,234,234,"Unambiguous","Consistent",234
"12509",15,42,"wrap_up","rp",73,"High","wrap_up rp",7,0,344,344,"Ambiguous","Inconsistent",344
"12511",15,45,"wrap_up","rp",73,"High","wrap_up rp",6,0,5024,5024,"Unambiguous","Consistent",5024
"12513",15,29,"wrap_up","rp",73,"High","wrap_up rp",6,0,560,560,"Unambiguous","Consistent",560
"12515",15,41,"wrap_up","rp",73,"High","wrap_up rp",6,0,112,112,"Unambiguous","Consistent",112
"12517",15,31,"wrap_up","rp",73,"High","wrap_up rp",8,0,146,146,"Unambiguous","Inconsistent",146
"12519",15,47,"wrap_up","rp",73,"High","wrap_up rp",8,0,410,410,"Unambiguous","Inconsistent",410
"12520",15,37,"wrap_up","rp",73,"High","wrap_up rp",6,0,370,370,"Unambiguous","Consistent",370
"12522",15,27,"wrap_up","rp",73,"High","wrap_up rp",8,0,824,824,"Unambiguous","Inconsistent",824
"12523",15,48,"wrap_up","rp",73,"High","wrap_up rp",5,0,472,472,"Ambiguous","Consistent",472
"12525",15,40,"wrap_up","rp",73,"High","wrap_up rp",5,0,174,174,"Ambiguous","Consistent",174
"12527",15,43,"wrap_up","rp",73,"High","wrap_up rp",8,0,350,350,"Unambiguous","Inconsistent",350
"12529",15,39,"wrap_up","rp",73,"High","wrap_up rp",8,0,218,218,"Unambiguous","Inconsistent",218
"12531",15,26,"wrap_up","rp",73,"High","wrap_up rp",7,0,670,670,"Ambiguous","Inconsistent",670
"12532",15,44,"wrap_up","rp",73,"High","wrap_up rp",5,0,3798,3798,"Ambiguous","Consistent",3798
"12534",15,32,"wrap_up","rp",73,"High","wrap_up rp",5,0,464,464,"Ambiguous","Consistent",464
"13328",16,33,"wrap_up","rp",69,"Low","wrap_up rp",7,0,640,640,"Ambiguous","Inconsistent",640
"13330",16,25,"wrap_up","rp",69,"Low","wrap_up rp",7,0,732,732,"Ambiguous","Inconsistent",732
"13332",16,36,"wrap_up","rp",69,"Low","wrap_up rp",6,0,988,988,"Unambiguous","Consistent",988
"13334",16,47,"wrap_up","rp",69,"Low","wrap_up rp",5,0,840,840,"Ambiguous","Consistent",840
"13336",16,48,"wrap_up","rp",69,"Low","wrap_up rp",6,0,188,188,"Unambiguous","Consistent",188
"13338",16,30,"wrap_up","rp",69,"Low","wrap_up rp",8,0,1304,1304,"Unambiguous","Inconsistent",1304
"13340",16,27,"wrap_up","rp",69,"Low","wrap_up rp",5,0,416,416,"Ambiguous","Consistent",416
"13342",16,41,"wrap_up","rp",69,"Low","wrap_up rp",7,0,508,508,"Ambiguous","Inconsistent",508
"13344",16,46,"wrap_up","rp",69,"Low","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"13346",16,38,"wrap_up","rp",69,"Low","wrap_up rp",8,0,650,650,"Unambiguous","Inconsistent",650
"13348",16,44,"wrap_up","rp",69,"Low","wrap_up rp",6,0,284,284,"Unambiguous","Consistent",284
"13350",16,28,"wrap_up","rp",69,"Low","wrap_up rp",6,0,244,244,"Unambiguous","Consistent",244
"13352",16,31,"wrap_up","rp",69,"Low","wrap_up rp",5,0,112,112,"Ambiguous","Consistent",112
"13354",16,29,"wrap_up","rp",69,"Low","wrap_up rp",7,0,396,396,"Ambiguous","Inconsistent",396
"13356",16,37,"wrap_up","rp",69,"Low","wrap_up rp",7,0,942,942,"Ambiguous","Inconsistent",942
"13358",16,32,"wrap_up","rp",69,"Low","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"13360",16,43,"wrap_up","rp",69,"Low","wrap_up rp",5,0,314,314,"Ambiguous","Consistent",314
"13362",16,26,"wrap_up","rp",69,"Low","wrap_up rp",8,0,476,476,"Unambiguous","Inconsistent",476
"13364",16,34,"wrap_up","rp",69,"Low","wrap_up rp",8,0,716,716,"Unambiguous","Inconsistent",716
"13366",16,35,"wrap_up","rp",69,"Low","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
"13368",16,42,"wrap_up","rp",69,"Low","wrap_up rp",8,0,414,414,"Unambiguous","Inconsistent",414
"13370",16,45,"wrap_up","rp",69,"Low","wrap_up rp",7,0,202,202,"Ambiguous","Inconsistent",202
"13372",16,40,"wrap_up","rp",69,"Low","wrap_up rp",6,0,540,540,"Unambiguous","Consistent",540
"13374",16,39,"wrap_up","rp",69,"Low","wrap_up rp",5,0,692,692,"Ambiguous","Consistent",692
"14192",17,35,"wrap_up","rp",82,"High","wrap_up rp",6,0,1882,1882,"Unambiguous","Consistent",1882
"14194",17,40,"wrap_up","rp",82,"High","wrap_up rp",7,0,778,778,"Ambiguous","Inconsistent",778
"14196",17,42,"wrap_up","rp",82,"High","wrap_up rp",5,0,10906,10906,"Ambiguous","Consistent",10906
"14198",17,31,"wrap_up","rp",82,"High","wrap_up rp",6,0,952,952,"Unambiguous","Consistent",952
"14200",17,33,"wrap_up","rp",82,"High","wrap_up rp",8,0,482,482,"Unambiguous","Inconsistent",482
"14202",17,29,"wrap_up","rp",82,"High","wrap_up rp",8,0,1278,1278,"Unambiguous","Inconsistent",1278
"14204",17,28,"wrap_up","rp",82,"High","wrap_up rp",7,0,4536,4536,"Ambiguous","Inconsistent",4536
"14206",17,41,"wrap_up","rp",82,"High","wrap_up rp",8,0,2932,2932,"Unambiguous","Inconsistent",2932
"14208",17,44,"wrap_up","rp",82,"High","wrap_up rp",7,0,9998,9998,"Ambiguous","Inconsistent",9998
"14210",17,37,"wrap_up","rp",82,"High","wrap_up rp",8,0,5550,5550,"Unambiguous","Inconsistent",5550
"14212",17,30,"wrap_up","rp",82,"High","wrap_up rp",5,0,1050,1050,"Ambiguous","Consistent",1050
"14214",17,38,"wrap_up","rp",82,"High","wrap_up rp",5,0,2688,2688,"Ambiguous","Consistent",2688
"14216",17,47,"wrap_up","rp",82,"High","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"14218",17,32,"wrap_up","rp",82,"High","wrap_up rp",7,0,8056,8056,"Ambiguous","Inconsistent",8056
"14220",17,45,"wrap_up","rp",82,"High","wrap_up rp",8,0,1574,1574,"Unambiguous","Inconsistent",1574
"14222",17,39,"wrap_up","rp",82,"High","wrap_up rp",6,0,1050,1050,"Unambiguous","Consistent",1050
"14224",17,27,"wrap_up","rp",82,"High","wrap_up rp",6,0,912,912,"Unambiguous","Consistent",912
"14226",17,43,"wrap_up","rp",82,"High","wrap_up rp",6,0,974,974,"Unambiguous","Consistent",974
"14228",17,48,"wrap_up","rp",82,"High","wrap_up rp",7,0,10872,10872,"Ambiguous","Inconsistent",10872
"14230",17,34,"wrap_up","rp",82,"High","wrap_up rp",5,0,4322,4322,"Ambiguous","Consistent",4322
"14232",17,25,"wrap_up","rp",82,"High","wrap_up rp",8,0,6706,6706,"Unambiguous","Inconsistent",6706
"14234",17,36,"wrap_up","rp",82,"High","wrap_up rp",7,0,8678,8678,"Ambiguous","Inconsistent",8678
"14236",17,26,"wrap_up","rp",82,"High","wrap_up rp",5,0,12532,12532,"Ambiguous","Consistent",12532
"14238",17,46,"wrap_up","rp",82,"High","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
"15056",18,47,"wrap_up","rp",89,"High","wrap_up rp",7,0,370,370,"Ambiguous","Inconsistent",370
"15058",18,28,"wrap_up","rp",89,"High","wrap_up rp",8,0,606,606,"Unambiguous","Inconsistent",606
"15060",18,27,"wrap_up","rp",89,"High","wrap_up rp",7,0,1578,1578,"Ambiguous","Inconsistent",1578
"15062",18,38,"wrap_up","rp",89,"High","wrap_up rp",6,0,6684,6684,"Unambiguous","Consistent",6684
"15064",18,34,"wrap_up","rp",89,"High","wrap_up rp",6,0,1550,1550,"Unambiguous","Consistent",1550
"15066",18,39,"wrap_up","rp",89,"High","wrap_up rp",7,0,13506,13506,"Ambiguous","Inconsistent",13506
"15068",18,31,"wrap_up","rp",89,"High","wrap_up rp",7,0,864,864,"Ambiguous","Inconsistent",864
"15070",18,37,"wrap_up","rp",89,"High","wrap_up rp",5,0,1288,1288,"Ambiguous","Consistent",1288
"15072",18,45,"wrap_up","rp",89,"High","wrap_up rp",5,0,350,350,"Ambiguous","Consistent",350
"15074",18,40,"wrap_up","rp",89,"High","wrap_up rp",8,0,6662,6662,"Unambiguous","Inconsistent",6662
"15076",18,33,"wrap_up","rp",89,"High","wrap_up rp",5,0,530,530,"Ambiguous","Consistent",530
"15078",18,48,"wrap_up","rp",89,"High","wrap_up rp",8,0,778,778,"Unambiguous","Inconsistent",778
"15080",18,30,"wrap_up","rp",89,"High","wrap_up rp",6,0,858,858,"Unambiguous","Consistent",858
"15082",18,42,"wrap_up","rp",89,"High","wrap_up rp",6,0,4980,4980,"Unambiguous","Consistent",4980
"15084",18,25,"wrap_up","rp",89,"High","wrap_up rp",5,0,500,500,"Ambiguous","Consistent",500
"15086",18,32,"wrap_up","rp",89,"High","wrap_up rp",8,0,4660,4660,"Unambiguous","Inconsistent",4660
"15088",18,44,"wrap_up","rp",89,"High","wrap_up rp",8,0,10102,10102,"Unambiguous","Inconsistent",10102
"15090",18,29,"wrap_up","rp",89,"High","wrap_up rp",5,0,574,574,"Ambiguous","Consistent",574
"15092",18,41,"wrap_up","rp",89,"High","wrap_up rp",5,0,1082,1082,"Ambiguous","Consistent",1082
"15094",18,35,"wrap_up","rp",89,"High","wrap_up rp",7,0,516,516,"Ambiguous","Inconsistent",516
"15096",18,46,"wrap_up","rp",89,"High","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"15098",18,26,"wrap_up","rp",89,"High","wrap_up rp",6,0,356,356,"Unambiguous","Consistent",356
"15100",18,36,"wrap_up","rp",89,"High","wrap_up rp",8,0,608,608,"Unambiguous","Inconsistent",608
"15102",18,43,"wrap_up","rp",89,"High","wrap_up rp",7,0,718,718,"Ambiguous","Inconsistent",718
"15919",19,29,"wrap_up","rp",53,"Low","wrap_up rp",6,0,1248,1248,"Unambiguous","Consistent",1248
"15921",19,45,"wrap_up","rp",53,"Low","wrap_up rp",6,0,1040,1040,"Unambiguous","Consistent",1040
"15923",19,27,"wrap_up","rp",53,"Low","wrap_up rp",8,0,3498,3498,"Unambiguous","Inconsistent",3498
"15925",19,46,"wrap_up","rp",53,"Low","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"15927",19,41,"wrap_up","rp",53,"Low","wrap_up rp",6,0,6068,6068,"Unambiguous","Consistent",6068
"15929",19,30,"wrap_up","rp",53,"Low","wrap_up rp",7,0,5840,5840,"Ambiguous","Inconsistent",5840
"15931",19,47,"wrap_up","rp",53,"Low","wrap_up rp",8,0,2954,2954,"Unambiguous","Inconsistent",2954
"15933",19,33,"wrap_up","rp",53,"Low","wrap_up rp",6,0,520,520,"Unambiguous","Consistent",520
"15935",19,39,"wrap_up","rp",53,"Low","wrap_up rp",8,0,632,632,"Unambiguous","Inconsistent",632
"15937",19,40,"wrap_up","rp",53,"Low","wrap_up rp",5,0,1288,1288,"Ambiguous","Consistent",1288
"15939",19,48,"wrap_up","rp",53,"Low","wrap_up rp",5,0,1234,1234,"Ambiguous","Consistent",1234
"15941",19,32,"wrap_up","rp",53,"Low","wrap_up rp",5,0,102,102,"Ambiguous","Consistent",102
"15943",19,42,"wrap_up","rp",53,"Low","wrap_up rp",7,0,288,288,"Ambiguous","Inconsistent",288
"15945",19,31,"wrap_up","rp",53,"Low","wrap_up rp",8,0,1416,1416,"Unambiguous","Inconsistent",1416
"15947",19,34,"wrap_up","rp",53,"Low","wrap_up rp",7,0,314,314,"Ambiguous","Inconsistent",314
"15949",19,35,"wrap_up","rp",53,"Low","wrap_up rp",8,0,1110,1110,"Unambiguous","Inconsistent",1110
"15951",19,37,"wrap_up","rp",53,"Low","wrap_up rp",6,0,1162,1162,"Unambiguous","Consistent",1162
"15953",19,26,"wrap_up","rp",53,"Low","wrap_up rp",7,0,716,716,"Ambiguous","Inconsistent",716
"15955",19,43,"wrap_up","rp",53,"Low","wrap_up rp",8,0,1248,1248,"Unambiguous","Inconsistent",1248
"15957",19,25,"wrap_up","rp",53,"Low","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"15959",19,28,"wrap_up","rp",53,"Low","wrap_up rp",5,0,1486,1486,"Ambiguous","Consistent",1486
"15961",19,44,"wrap_up","rp",53,"Low","wrap_up rp",5,0,818,818,"Ambiguous","Consistent",818
"15963",19,36,"wrap_up","rp",53,"Low","wrap_up rp",5,0,1096,1096,"Ambiguous","Consistent",1096
"15965",19,38,"wrap_up","rp",53,"Low","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"16783",20,41,"wrap_up","rp",81,"High","wrap_up rp",7,0,2272,2272,"Ambiguous","Inconsistent",2272
"16785",20,37,"wrap_up","rp",81,"High","wrap_up rp",7,0,8910,8910,"Ambiguous","Inconsistent",8910
"16787",20,47,"wrap_up","rp",81,"High","wrap_up rp",5,0,4720,4720,"Ambiguous","Consistent",4720
"16789",20,25,"wrap_up","rp",81,"High","wrap_up rp",7,0,1224,1224,"Ambiguous","Inconsistent",1224
"16791",20,39,"wrap_up","rp",81,"High","wrap_up rp",5,0,2284,2284,"Ambiguous","Consistent",2284
"16793",20,40,"wrap_up","rp",81,"High","wrap_up rp",6,0,4412,4412,"Unambiguous","Consistent",4412
"16795",20,30,"wrap_up","rp",81,"High","wrap_up rp",8,0,2724,2724,"Unambiguous","Inconsistent",2724
"16797",20,34,"wrap_up","rp",81,"High","wrap_up rp",8,0,5858,5858,"Unambiguous","Inconsistent",5858
"16799",20,26,"wrap_up","rp",81,"High","wrap_up rp",8,0,500,500,"Unambiguous","Inconsistent",500
"16801",20,28,"wrap_up","rp",81,"High","wrap_up rp",6,0,4540,4540,"Unambiguous","Consistent",4540
"16803",20,36,"wrap_up","rp",81,"High","wrap_up rp",6,0,832,832,"Unambiguous","Consistent",832
"16805",20,45,"wrap_up","rp",81,"High","wrap_up rp",7,0,3574,3574,"Ambiguous","Inconsistent",3574
"16807",20,42,"wrap_up","rp",81,"High","wrap_up rp",8,0,13738,13738,"Unambiguous","Inconsistent",13738
"16809",20,29,"wrap_up","rp",81,"High","wrap_up rp",7,0,6602,6602,"Ambiguous","Inconsistent",6602
"16811",20,44,"wrap_up","rp",81,"High","wrap_up rp",6,0,522,522,"Unambiguous","Consistent",522
"16813",20,46,"wrap_up","rp",81,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"16815",20,32,"wrap_up","rp",81,"High","wrap_up rp",6,0,1398,1398,"Unambiguous","Consistent",1398
"16817",20,38,"wrap_up","rp",81,"High","wrap_up rp",8,0,9010,9010,"Unambiguous","Inconsistent",9010
"16819",20,43,"wrap_up","rp",81,"High","wrap_up rp",5,0,8768,8768,"Ambiguous","Consistent",8768
"16821",20,33,"wrap_up","rp",81,"High","wrap_up rp",7,0,9438,9438,"Ambiguous","Inconsistent",9438
"16823",20,31,"wrap_up","rp",81,"High","wrap_up rp",5,0,226,226,"Ambiguous","Consistent",226
"16825",20,35,"wrap_up","rp",81,"High","wrap_up rp",5,0,9938,9938,"Ambiguous","Consistent",9938
"16827",20,48,"wrap_up","rp",81,"High","wrap_up rp",6,0,2332,2332,"Unambiguous","Consistent",2332
"16829",20,27,"wrap_up","rp",81,"High","wrap_up rp",5,0,500,500,"Ambiguous","Consistent",500
"17647",21,31,"wrap_up","rp",86,"High","wrap_up rp",6,0,7238,7238,"Unambiguous","Consistent",7238
"17649",21,37,"wrap_up","rp",86,"High","wrap_up rp",8,0,1744,1744,"Unambiguous","Inconsistent",1744
"17651",21,36,"wrap_up","rp",86,"High","wrap_up rp",7,0,12572,12572,"Ambiguous","Inconsistent",12572
"17653",21,46,"wrap_up","rp",86,"High","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
