"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"23471",12,47,"disamb","tt","disamb tt",8,0,847,847,63,"Unambiguous","Inconsistent",847
"23473",12,48,"disamb","tt","disamb tt",5,0,560,560,63,"Ambiguous","Consistent",560
"23475",12,39,"disamb","tt","disamb tt",8,0,478,478,63,"Unambiguous","Inconsistent",478
"23477",12,26,"disamb","tt","disamb tt",7,0,1337,1337,63,"Ambiguous","Inconsistent",1337
"23479",12,40,"disamb","tt","disamb tt",5,0,323,323,63,"Ambiguous","Consistent",323
"23480",13,47,"disamb","tt","disamb tt",6,0,452,452,63,"Unambiguous","Consistent",452
"23482",13,27,"disamb","tt","disamb tt",6,0,1042,1042,63,"Unambiguous","Consistent",1042
"23484",13,41,"disamb","tt","disamb tt",8,0,548,548,63,"Unambiguous","Inconsistent",548
"23486",13,35,"disamb","tt","disamb tt",6,0,842,842,63,"Unambiguous","Consistent",842
"23488",13,37,"disamb","tt","disamb tt",8,0,796,796,63,"Unambiguous","Inconsistent",796
"23490",13,43,"disamb","tt","disamb tt",6,0,1056,1056,63,"Unambiguous","Consistent",1056
"23492",13,44,"disamb","tt","disamb tt",7,0,942,942,63,"Ambiguous","Inconsistent",942
"23494",13,46,"disamb","tt","disamb tt",5,0,714,714,63,"Ambiguous","Consistent",714
"23496",13,25,"disamb","tt","disamb tt",8,0,1344,1344,63,"Unambiguous","Inconsistent",1344
"23498",13,30,"disamb","tt","disamb tt",5,0,996,996,63,"Ambiguous","Consistent",996
"23500",13,29,"disamb","tt","disamb tt",8,0,1270,1270,63,"Unambiguous","Inconsistent",1270
"23502",13,31,"disamb","tt","disamb tt",6,0,406,406,63,"Unambiguous","Consistent",406
"23504",13,38,"disamb","tt","disamb tt",5,0,986,986,63,"Ambiguous","Consistent",986
"23506",13,32,"disamb","tt","disamb tt",7,0,758,758,63,"Ambiguous","Inconsistent",758
"23508",13,34,"disamb","tt","disamb tt",5,0,416,416,63,"Ambiguous","Consistent",416
"23510",13,26,"disamb","tt","disamb tt",5,0,760,760,63,"Ambiguous","Consistent",760
"23512",13,39,"disamb","tt","disamb tt",6,0,586,586,63,"Unambiguous","Consistent",586
"23514",13,33,"disamb","tt","disamb tt",8,0,376,376,63,"Unambiguous","Inconsistent",376
"23516",13,36,"disamb","tt","disamb tt",7,0,760,760,63,"Ambiguous","Inconsistent",760
"23518",13,48,"disamb","tt","disamb tt",7,0,486,486,63,"Ambiguous","Inconsistent",486
"23520",13,40,"disamb","tt","disamb tt",7,0,1002,1002,63,"Ambiguous","Inconsistent",1002
"23522",13,45,"disamb","tt","disamb tt",8,0,452,452,63,"Unambiguous","Inconsistent",452
"23524",13,42,"disamb","tt","disamb tt",5,0,758,758,63,"Ambiguous","Consistent",758
"23526",13,28,"disamb","tt","disamb tt",7,0,800,800,63,"Ambiguous","Inconsistent",800
"23529",14,41,"disamb","tt","disamb tt",5,0,1258,1258,63,"Ambiguous","Consistent",1258
"23531",14,34,"disamb","tt","disamb tt",6,0,682,682,63,"Unambiguous","Consistent",682
"23533",14,35,"disamb","tt","disamb tt",7,0,2278,2278,63,"Ambiguous","Inconsistent",2278
"23535",14,27,"disamb","tt","disamb tt",7,0,1944,1944,63,"Ambiguous","Inconsistent",1944
"23537",14,44,"disamb","tt","disamb tt",8,0,1652,1652,63,"Unambiguous","Inconsistent",1652
"23539",14,33,"disamb","tt","disamb tt",5,0,454,454,63,"Ambiguous","Consistent",454
"23541",14,28,"disamb","tt","disamb tt",8,0,1114,1114,63,"Unambiguous","Inconsistent",1114
"23543",14,26,"disamb","tt","disamb tt",6,0,1728,1728,63,"Unambiguous","Consistent",1728
"23545",14,37,"disamb","tt","disamb tt",5,0,1124,1124,63,"Ambiguous","Consistent",1124
"23547",14,36,"disamb","tt","disamb tt",8,0,810,810,63,"Unambiguous","Inconsistent",810
"23549",14,46,"disamb","tt","disamb tt",6,0,1050,1050,63,"Unambiguous","Consistent",1050
"23551",14,29,"disamb","tt","disamb tt",5,0,748,748,63,"Ambiguous","Consistent",748
"23553",14,38,"disamb","tt","disamb tt",6,0,350,350,63,"Unambiguous","Consistent",350
"23555",14,39,"disamb","tt","disamb tt",7,0,2136,2136,63,"Ambiguous","Inconsistent",2136
"23557",14,47,"disamb","tt","disamb tt",7,0,2396,2396,63,"Ambiguous","Inconsistent",2396
"23559",14,25,"disamb","tt","disamb tt",5,0,266,266,63,"Ambiguous","Consistent",266
"23561",14,48,"disamb","tt","disamb tt",8,0,1008,1008,63,"Unambiguous","Inconsistent",1008
"23563",14,42,"disamb","tt","disamb tt",6,0,660,660,63,"Unambiguous","Consistent",660
"23565",14,45,"disamb","tt","disamb tt",5,0,826,826,63,"Ambiguous","Consistent",826
"23567",14,43,"disamb","tt","disamb tt",7,0,458,458,63,"Ambiguous","Inconsistent",458
"23569",14,32,"disamb","tt","disamb tt",8,0,600,600,63,"Unambiguous","Inconsistent",600
"23571",14,40,"disamb","tt","disamb tt",8,0,1366,1366,63,"Unambiguous","Inconsistent",1366
"23573",14,30,"disamb","tt","disamb tt",6,0,266,266,63,"Unambiguous","Consistent",266
"23575",14,31,"disamb","tt","disamb tt",7,0,690,690,63,"Ambiguous","Inconsistent",690
"23577",15,34,"disamb","tt","disamb tt",7,0,260,260,63,"Ambiguous","Inconsistent",260
"23579",15,30,"disamb","tt","disamb tt",7,0,464,464,63,"Ambiguous","Inconsistent",464
"23581",15,35,"disamb","tt","disamb tt",8,0,258,258,63,"Unambiguous","Inconsistent",258
"23583",15,38,"disamb","tt","disamb tt",7,0,546,546,63,"Ambiguous","Inconsistent",546
"23585",15,46,"disamb","tt","disamb tt",7,0,266,266,63,"Ambiguous","Inconsistent",266
"23586",15,36,"disamb","tt","disamb tt",5,0,758,758,63,"Ambiguous","Consistent",758
"23588",15,25,"disamb","tt","disamb tt",6,0,454,454,63,"Unambiguous","Consistent",454
"23590",15,28,"disamb","tt","disamb tt",5,0,728,728,63,"Ambiguous","Consistent",728
"23592",15,33,"disamb","tt","disamb tt",6,0,970,970,63,"Unambiguous","Consistent",970
"23594",15,42,"disamb","tt","disamb tt",7,0,570,570,63,"Ambiguous","Inconsistent",570
"23596",15,45,"disamb","tt","disamb tt",6,0,882,882,63,"Unambiguous","Consistent",882
"23598",15,29,"disamb","tt","disamb tt",6,0,780,780,63,"Unambiguous","Consistent",780
"23600",15,41,"disamb","tt","disamb tt",6,0,660,660,63,"Unambiguous","Consistent",660
"23602",15,31,"disamb","tt","disamb tt",8,0,506,506,63,"Unambiguous","Inconsistent",506
"23604",15,47,"disamb","tt","disamb tt",8,0,434,434,63,"Unambiguous","Inconsistent",434
"23605",15,37,"disamb","tt","disamb tt",6,0,868,868,63,"Unambiguous","Consistent",868
"23607",15,27,"disamb","tt","disamb tt",8,0,376,376,63,"Unambiguous","Inconsistent",376
"23608",15,48,"disamb","tt","disamb tt",5,0,998,998,63,"Ambiguous","Consistent",998
"23610",15,40,"disamb","tt","disamb tt",5,0,290,290,63,"Ambiguous","Consistent",290
"23612",15,43,"disamb","tt","disamb tt",8,0,384,384,63,"Unambiguous","Inconsistent",384
"23614",15,39,"disamb","tt","disamb tt",8,0,460,460,63,"Unambiguous","Inconsistent",460
"23616",15,26,"disamb","tt","disamb tt",7,0,488,488,63,"Ambiguous","Inconsistent",488
"23617",15,44,"disamb","tt","disamb tt",5,0,872,872,63,"Ambiguous","Consistent",872
"23619",15,32,"disamb","tt","disamb tt",5,0,664,664,63,"Ambiguous","Consistent",664
"23621",16,33,"disamb","tt","disamb tt",7,0,346,346,63,"Ambiguous","Inconsistent",346
"23623",16,25,"disamb","tt","disamb tt",7,0,368,368,63,"Ambiguous","Inconsistent",368
"23625",16,36,"disamb","tt","disamb tt",6,0,346,346,63,"Unambiguous","Consistent",346
"23627",16,47,"disamb","tt","disamb tt",5,0,582,582,63,"Ambiguous","Consistent",582
"23629",16,48,"disamb","tt","disamb tt",6,0,402,402,63,"Unambiguous","Consistent",402
"23631",16,30,"disamb","tt","disamb tt",8,0,1986,1986,63,"Unambiguous","Inconsistent",1986
"23633",16,27,"disamb","tt","disamb tt",5,0,1062,1062,63,"Ambiguous","Consistent",1062
"23635",16,41,"disamb","tt","disamb tt",7,0,1462,1462,63,"Ambiguous","Inconsistent",1462
"23637",16,46,"disamb","tt","disamb tt",8,0,234,234,63,"Unambiguous","Inconsistent",234
"23639",16,38,"disamb","tt","disamb tt",8,0,346,346,63,"Unambiguous","Inconsistent",346
"23641",16,44,"disamb","tt","disamb tt",6,0,238,238,63,"Unambiguous","Consistent",238
"23643",16,28,"disamb","tt","disamb tt",6,0,284,284,63,"Unambiguous","Consistent",284
"23645",16,31,"disamb","tt","disamb tt",5,0,696,696,63,"Ambiguous","Consistent",696
"23647",16,29,"disamb","tt","disamb tt",7,0,806,806,63,"Ambiguous","Inconsistent",806
"23649",16,37,"disamb","tt","disamb tt",7,0,472,472,63,"Ambiguous","Inconsistent",472
"23651",16,32,"disamb","tt","disamb tt",6,0,606,606,63,"Unambiguous","Consistent",606
"23653",16,43,"disamb","tt","disamb tt",5,0,542,542,63,"Ambiguous","Consistent",542
"23655",16,26,"disamb","tt","disamb tt",8,0,480,480,63,"Unambiguous","Inconsistent",480
"23657",16,34,"disamb","tt","disamb tt",8,0,374,374,63,"Unambiguous","Inconsistent",374
"23659",16,35,"disamb","tt","disamb tt",5,0,644,644,63,"Ambiguous","Consistent",644
"23661",16,42,"disamb","tt","disamb tt",8,0,386,386,63,"Unambiguous","Inconsistent",386
"23663",16,45,"disamb","tt","disamb tt",7,0,586,586,63,"Ambiguous","Inconsistent",586
"23665",16,40,"disamb","tt","disamb tt",6,0,358,358,63,"Unambiguous","Consistent",358
"23667",16,39,"disamb","tt","disamb tt",5,0,768,768,63,"Ambiguous","Consistent",768
"23669",17,35,"disamb","tt","disamb tt",6,0,346,346,63,"Unambiguous","Consistent",346
"23671",17,40,"disamb","tt","disamb tt",7,0,1460,1460,63,"Ambiguous","Inconsistent",1460
"23673",17,42,"disamb","tt","disamb tt",5,0,1684,1684,63,"Ambiguous","Consistent",1684
"23675",17,31,"disamb","tt","disamb tt",6,0,664,664,63,"Unambiguous","Consistent",664
"23677",17,33,"disamb","tt","disamb tt",8,0,1090,1090,63,"Unambiguous","Inconsistent",1090
"23679",17,29,"disamb","tt","disamb tt",8,0,304,304,63,"Unambiguous","Inconsistent",304
"23681",17,28,"disamb","tt","disamb tt",7,0,928,928,63,"Ambiguous","Inconsistent",928
"23683",17,41,"disamb","tt","disamb tt",8,0,334,334,63,"Unambiguous","Inconsistent",334
"23685",17,44,"disamb","tt","disamb tt",7,0,1882,1882,63,"Ambiguous","Inconsistent",1882
"23687",17,37,"disamb","tt","disamb tt",8,0,598,598,63,"Unambiguous","Inconsistent",598
"23689",17,30,"disamb","tt","disamb tt",5,0,620,620,63,"Ambiguous","Consistent",620
"23691",17,38,"disamb","tt","disamb tt",5,0,304,304,63,"Ambiguous","Consistent",304
"23693",17,47,"disamb","tt","disamb tt",6,0,232,232,63,"Unambiguous","Consistent",232
"23695",17,32,"disamb","tt","disamb tt",7,0,1524,1524,63,"Ambiguous","Inconsistent",1524
"23697",17,45,"disamb","tt","disamb tt",8,0,414,414,63,"Unambiguous","Inconsistent",414
"23699",17,39,"disamb","tt","disamb tt",6,0,648,648,63,"Unambiguous","Consistent",648
"23701",17,27,"disamb","tt","disamb tt",6,0,406,406,63,"Unambiguous","Consistent",406
"23703",17,43,"disamb","tt","disamb tt",6,0,416,416,63,"Unambiguous","Consistent",416
"23705",17,48,"disamb","tt","disamb tt",7,0,1486,1486,63,"Ambiguous","Inconsistent",1486
"23707",17,34,"disamb","tt","disamb tt",5,0,610,610,63,"Ambiguous","Consistent",610
"23709",17,25,"disamb","tt","disamb tt",8,0,544,544,63,"Unambiguous","Inconsistent",544
"23711",17,36,"disamb","tt","disamb tt",7,0,1734,1734,63,"Ambiguous","Inconsistent",1734
"23713",17,26,"disamb","tt","disamb tt",5,0,1606,1606,63,"Ambiguous","Consistent",1606
"23715",17,46,"disamb","tt","disamb tt",5,0,548,548,63,"Ambiguous","Consistent",548
"23717",18,47,"disamb","tt","disamb tt",7,1,0,NA,63,"Ambiguous","Inconsistent",NA
"23719",18,28,"disamb","tt","disamb tt",8,1,0,NA,63,"Unambiguous","Inconsistent",NA
"23721",18,27,"disamb","tt","disamb tt",7,0,620,620,63,"Ambiguous","Inconsistent",620
"23723",18,38,"disamb","tt","disamb tt",6,0,402,402,63,"Unambiguous","Consistent",402
"23725",18,34,"disamb","tt","disamb tt",6,0,406,406,63,"Unambiguous","Consistent",406
"23727",18,39,"disamb","tt","disamb tt",7,0,1882,1882,63,"Ambiguous","Inconsistent",1882
"23729",18,31,"disamb","tt","disamb tt",7,0,226,226,63,"Ambiguous","Inconsistent",226
"23731",18,37,"disamb","tt","disamb tt",5,0,260,260,63,"Ambiguous","Consistent",260
"23733",18,45,"disamb","tt","disamb tt",5,0,186,186,63,"Ambiguous","Consistent",186
"23735",18,40,"disamb","tt","disamb tt",8,0,1776,1776,63,"Unambiguous","Inconsistent",1776
"23737",18,33,"disamb","tt","disamb tt",5,0,170,170,63,"Ambiguous","Consistent",170
"23739",18,48,"disamb","tt","disamb tt",8,0,106,106,63,"Unambiguous","Inconsistent",106
"23741",18,30,"disamb","tt","disamb tt",6,0,154,154,63,"Unambiguous","Consistent",154
"23743",18,42,"disamb","tt","disamb tt",6,0,1018,1018,63,"Unambiguous","Consistent",1018
"23745",18,25,"disamb","tt","disamb tt",5,0,382,382,63,"Ambiguous","Consistent",382
"23747",18,32,"disamb","tt","disamb tt",8,0,1188,1188,63,"Unambiguous","Inconsistent",1188
"23749",18,44,"disamb","tt","disamb tt",8,0,790,790,63,"Unambiguous","Inconsistent",790
"23751",18,29,"disamb","tt","disamb tt",5,0,346,346,63,"Ambiguous","Consistent",346
"23753",18,41,"disamb","tt","disamb tt",5,0,600,600,63,"Ambiguous","Consistent",600
"23755",18,35,"disamb","tt","disamb tt",7,0,968,968,63,"Ambiguous","Inconsistent",968
"23757",18,46,"disamb","tt","disamb tt",6,0,216,216,63,"Unambiguous","Consistent",216
"23759",18,26,"disamb","tt","disamb tt",6,0,284,284,63,"Unambiguous","Consistent",284
"23761",18,36,"disamb","tt","disamb tt",8,0,300,300,63,"Unambiguous","Inconsistent",300
"23763",18,43,"disamb","tt","disamb tt",7,0,398,398,63,"Ambiguous","Inconsistent",398
"23764",19,29,"disamb","tt","disamb tt",6,0,314,314,63,"Unambiguous","Consistent",314
"23766",19,45,"disamb","tt","disamb tt",6,0,246,246,63,"Unambiguous","Consistent",246
"23768",19,27,"disamb","tt","disamb tt",8,0,362,362,63,"Unambiguous","Inconsistent",362
"23770",19,46,"disamb","tt","disamb tt",7,0,720,720,63,"Ambiguous","Inconsistent",720
"23772",19,41,"disamb","tt","disamb tt",6,0,844,844,63,"Unambiguous","Consistent",844
"23774",19,30,"disamb","tt","disamb tt",7,0,1258,1258,63,"Ambiguous","Inconsistent",1258
"23776",19,47,"disamb","tt","disamb tt",8,0,1248,1248,63,"Unambiguous","Inconsistent",1248
"23778",19,33,"disamb","tt","disamb tt",6,0,446,446,63,"Unambiguous","Consistent",446
"23780",19,39,"disamb","tt","disamb tt",8,0,660,660,63,"Unambiguous","Inconsistent",660
"23782",19,40,"disamb","tt","disamb tt",5,0,354,354,63,"Ambiguous","Consistent",354
"23784",19,48,"disamb","tt","disamb tt",5,1,0,NA,63,"Ambiguous","Consistent",NA
"23786",19,32,"disamb","tt","disamb tt",5,0,326,326,63,"Ambiguous","Consistent",326
"23788",19,42,"disamb","tt","disamb tt",7,0,700,700,63,"Ambiguous","Inconsistent",700
"23790",19,31,"disamb","tt","disamb tt",8,0,336,336,63,"Unambiguous","Inconsistent",336
"23792",19,34,"disamb","tt","disamb tt",7,0,376,376,63,"Ambiguous","Inconsistent",376
"23794",19,35,"disamb","tt","disamb tt",8,0,142,142,63,"Unambiguous","Inconsistent",142
"23796",19,37,"disamb","tt","disamb tt",6,0,650,650,63,"Unambiguous","Consistent",650
"23798",19,26,"disamb","tt","disamb tt",7,0,322,322,63,"Ambiguous","Inconsistent",322
"23800",19,43,"disamb","tt","disamb tt",8,0,958,958,63,"Unambiguous","Inconsistent",958
"23802",19,25,"disamb","tt","disamb tt",6,0,120,120,63,"Unambiguous","Consistent",120
"23804",19,28,"disamb","tt","disamb tt",5,0,894,894,63,"Ambiguous","Consistent",894
"23806",19,44,"disamb","tt","disamb tt",5,0,220,220,63,"Ambiguous","Consistent",220
"23808",19,36,"disamb","tt","disamb tt",5,0,352,352,63,"Ambiguous","Consistent",352
"23810",19,38,"disamb","tt","disamb tt",7,0,520,520,63,"Ambiguous","Inconsistent",520
"23812",20,41,"disamb","tt","disamb tt",7,0,1404,1404,63,"Ambiguous","Inconsistent",1404
"23814",20,37,"disamb","tt","disamb tt",7,0,2032,2032,63,"Ambiguous","Inconsistent",2032
"23816",20,47,"disamb","tt","disamb tt",5,0,646,646,63,"Ambiguous","Consistent",646
"23818",20,25,"disamb","tt","disamb tt",7,0,578,578,63,"Ambiguous","Inconsistent",578
"23820",20,39,"disamb","tt","disamb tt",5,0,202,202,63,"Ambiguous","Consistent",202
"23822",20,40,"disamb","tt","disamb tt",6,0,900,900,63,"Unambiguous","Consistent",900
"23824",20,30,"disamb","tt","disamb tt",8,0,454,454,63,"Unambiguous","Inconsistent",454
"23826",20,34,"disamb","tt","disamb tt",8,0,328,328,63,"Unambiguous","Inconsistent",328
"23828",20,26,"disamb","tt","disamb tt",8,0,900,900,63,"Unambiguous","Inconsistent",900
"23830",20,28,"disamb","tt","disamb tt",6,0,1176,1176,63,"Unambiguous","Consistent",1176
"23832",20,36,"disamb","tt","disamb tt",6,0,630,630,63,"Unambiguous","Consistent",630
"23834",20,45,"disamb","tt","disamb tt",7,0,382,382,63,"Ambiguous","Inconsistent",382
"23836",20,42,"disamb","tt","disamb tt",8,0,1854,1854,63,"Unambiguous","Inconsistent",1854
"23838",20,29,"disamb","tt","disamb tt",7,0,782,782,63,"Ambiguous","Inconsistent",782
"23840",20,44,"disamb","tt","disamb tt",6,0,784,784,63,"Unambiguous","Consistent",784
"23842",20,46,"disamb","tt","disamb tt",8,0,624,624,63,"Unambiguous","Inconsistent",624
"23844",20,32,"disamb","tt","disamb tt",6,0,1598,1598,63,"Unambiguous","Consistent",1598
"23846",20,38,"disamb","tt","disamb tt",8,0,1280,1280,63,"Unambiguous","Inconsistent",1280
"23848",20,43,"disamb","tt","disamb tt",5,0,800,800,63,"Ambiguous","Consistent",800
"23850",20,33,"disamb","tt","disamb tt",7,0,1888,1888,63,"Ambiguous","Inconsistent",1888
"23852",20,31,"disamb","tt","disamb tt",5,0,502,502,63,"Ambiguous","Consistent",502
"23854",20,35,"disamb","tt","disamb tt",5,0,1672,1672,63,"Ambiguous","Consistent",1672
"23856",20,48,"disamb","tt","disamb tt",6,0,438,438,63,"Unambiguous","Consistent",438
"23858",20,27,"disamb","tt","disamb tt",5,0,874,874,63,"Ambiguous","Consistent",874
"23860",21,31,"disamb","tt","disamb tt",6,0,2518,2518,63,"Unambiguous","Consistent",2518
"23862",21,37,"disamb","tt","disamb tt",8,0,1010,1010,63,"Unambiguous","Inconsistent",1010
"23864",21,36,"disamb","tt","disamb tt",7,0,2422,2422,63,"Ambiguous","Inconsistent",2422
"23866",21,46,"disamb","tt","disamb tt",5,0,2968,2968,63,"Ambiguous","Consistent",2968
"23868",21,28,"disamb","tt","disamb tt",7,0,2070,2070,63,"Ambiguous","Inconsistent",2070
"23870",21,34,"disamb","tt","disamb tt",5,0,1434,1434,63,"Ambiguous","Consistent",1434
"23872",21,35,"disamb","tt","disamb tt",6,0,790,790,63,"Unambiguous","Consistent",790
"23874",21,48,"disamb","tt","disamb tt",7,0,2946,2946,63,"Ambiguous","Inconsistent",2946
"23876",21,47,"disamb","tt","disamb tt",6,0,1312,1312,63,"Unambiguous","Consistent",1312
"23878",21,40,"disamb","tt","disamb tt",7,0,2738,2738,63,"Ambiguous","Inconsistent",2738
"23880",21,41,"disamb","tt","disamb tt",8,0,524,524,63,"Unambiguous","Inconsistent",524
"23882",21,44,"disamb","tt","disamb tt",7,0,752,752,63,"Ambiguous","Inconsistent",752
"23884",21,43,"disamb","tt","disamb tt",6,0,1440,1440,63,"Unambiguous","Consistent",1440
"23886",21,25,"disamb","tt","disamb tt",8,0,1148,1148,63,"Unambiguous","Inconsistent",1148
"23888",21,39,"disamb","tt","disamb tt",6,0,424,424,63,"Unambiguous","Consistent",424
"23890",21,32,"disamb","tt","disamb tt",7,0,2350,2350,63,"Ambiguous","Inconsistent",2350
"23892",21,27,"disamb","tt","disamb tt",6,0,608,608,63,"Unambiguous","Consistent",608
"23894",21,26,"disamb","tt","disamb tt",5,0,1958,1958,63,"Ambiguous","Consistent",1958
"23896",21,45,"disamb","tt","disamb tt",8,0,1060,1060,63,"Unambiguous","Inconsistent",1060
"23898",21,38,"disamb","tt","disamb tt",5,0,1084,1084,63,"Ambiguous","Consistent",1084
"23900",21,33,"disamb","tt","disamb tt",8,0,1458,1458,63,"Unambiguous","Inconsistent",1458
"23902",21,30,"disamb","tt","disamb tt",5,0,1012,1012,63,"Ambiguous","Consistent",1012
"23904",21,29,"disamb","tt","disamb tt",8,0,1508,1508,63,"Unambiguous","Inconsistent",1508
"23906",21,42,"disamb","tt","disamb tt",5,0,820,820,63,"Ambiguous","Consistent",820
"23909",22,47,"disamb","tt","disamb tt",7,0,1158,1158,63,"Ambiguous","Inconsistent",1158
"23911",22,36,"disamb","tt","disamb tt",8,0,1330,1330,63,"Unambiguous","Inconsistent",1330
"23913",22,25,"disamb","tt","disamb tt",5,0,892,892,63,"Ambiguous","Consistent",892
"23915",22,43,"disamb","tt","disamb tt",7,0,1298,1298,63,"Ambiguous","Inconsistent",1298
"23917",22,27,"disamb","tt","disamb tt",7,0,1058,1058,63,"Ambiguous","Inconsistent",1058
"23919",22,38,"disamb","tt","disamb tt",6,0,1724,1724,63,"Unambiguous","Consistent",1724
"23921",22,35,"disamb","tt","disamb tt",7,0,656,656,63,"Ambiguous","Inconsistent",656
"23923",22,40,"disamb","tt","disamb tt",8,0,1986,1986,63,"Unambiguous","Inconsistent",1986
"23925",22,45,"disamb","tt","disamb tt",5,0,620,620,63,"Ambiguous","Consistent",620
"23927",22,39,"disamb","tt","disamb tt",7,0,1634,1634,63,"Ambiguous","Inconsistent",1634
"23929",22,28,"disamb","tt","disamb tt",8,0,1190,1190,63,"Unambiguous","Inconsistent",1190
"23931",22,42,"disamb","tt","disamb tt",6,0,804,804,63,"Unambiguous","Consistent",804
"23933",22,37,"disamb","tt","disamb tt",5,0,2854,2854,63,"Ambiguous","Consistent",2854
"23935",22,30,"disamb","tt","disamb tt",6,0,896,896,63,"Unambiguous","Consistent",896
"23937",22,31,"disamb","tt","disamb tt",7,0,688,688,63,"Ambiguous","Inconsistent",688
"23939",22,32,"disamb","tt","disamb tt",8,0,2432,2432,63,"Unambiguous","Inconsistent",2432
"23941",22,46,"disamb","tt","disamb tt",6,0,1072,1072,63,"Unambiguous","Consistent",1072
"23943",22,34,"disamb","tt","disamb tt",6,0,764,764,63,"Unambiguous","Consistent",764
"23945",22,33,"disamb","tt","disamb tt",5,0,1204,1204,63,"Ambiguous","Consistent",1204
"23947",22,26,"disamb","tt","disamb tt",6,0,900,900,63,"Unambiguous","Consistent",900
"23949",22,29,"disamb","tt","disamb tt",5,0,778,778,63,"Ambiguous","Consistent",778
"23951",22,41,"disamb","tt","disamb tt",5,0,678,678,63,"Ambiguous","Consistent",678
"23953",22,48,"disamb","tt","disamb tt",8,0,770,770,63,"Unambiguous","Inconsistent",770
"23955",22,44,"disamb","tt","disamb tt",8,0,1244,1244,63,"Unambiguous","Inconsistent",1244
"23957",23,34,"disamb","tt","disamb tt",8,0,870,870,63,"Unambiguous","Inconsistent",870
"23959",23,28,"disamb","tt","disamb tt",6,0,215,215,63,"Unambiguous","Consistent",215
"23961",23,43,"disamb","tt","disamb tt",5,0,856,856,63,"Ambiguous","Consistent",856
"23963",23,33,"disamb","tt","disamb tt",7,0,741,741,63,"Ambiguous","Inconsistent",741
"23965",23,45,"disamb","tt","disamb tt",7,1,0,NA,63,"Ambiguous","Inconsistent",NA
"23967",23,35,"disamb","tt","disamb tt",5,0,2273,2273,63,"Ambiguous","Consistent",2273
"23969",23,37,"disamb","tt","disamb tt",7,0,897,897,63,"Ambiguous","Inconsistent",897
"23971",23,29,"disamb","tt","disamb tt",7,0,826,826,63,"Ambiguous","Inconsistent",826
"23973",23,38,"disamb","tt","disamb tt",8,0,1454,1454,63,"Unambiguous","Inconsistent",1454
"23975",23,32,"disamb","tt","disamb tt",6,0,500,500,63,"Unambiguous","Consistent",500
"23977",23,30,"disamb","tt","disamb tt",8,0,639,639,63,"Unambiguous","Inconsistent",639
"23979",23,44,"disamb","tt","disamb tt",6,0,353,353,63,"Unambiguous","Consistent",353
"23981",23,31,"disamb","tt","disamb tt",5,0,298,298,63,"Ambiguous","Consistent",298
"23983",23,41,"disamb","tt","disamb tt",7,0,343,343,63,"Ambiguous","Inconsistent",343
"23985",23,26,"disamb","tt","disamb tt",8,0,407,407,63,"Unambiguous","Inconsistent",407
"23987",23,36,"disamb","tt","disamb tt",6,0,1035,1035,63,"Unambiguous","Consistent",1035
"23989",23,47,"disamb","tt","disamb tt",5,0,170,170,63,"Ambiguous","Consistent",170
"23991",23,40,"disamb","tt","disamb tt",6,0,270,270,63,"Unambiguous","Consistent",270
"23993",23,39,"disamb","tt","disamb tt",5,0,415,415,63,"Ambiguous","Consistent",415
"23995",23,46,"disamb","tt","disamb tt",8,0,286,286,63,"Unambiguous","Inconsistent",286
"23997",23,42,"disamb","tt","disamb tt",8,0,219,219,63,"Unambiguous","Inconsistent",219
"23999",23,25,"disamb","tt","disamb tt",7,0,532,532,63,"Ambiguous","Inconsistent",532
"24001",23,48,"disamb","tt","disamb tt",6,1,0,NA,63,"Unambiguous","Consistent",NA
"24003",23,27,"disamb","tt","disamb tt",5,0,272,272,63,"Ambiguous","Consistent",272
"24005",24,34,"disamb","tt","disamb tt",7,0,436,436,63,"Ambiguous","Inconsistent",436
"24006",24,39,"disamb","tt","disamb tt",8,0,546,546,63,"Unambiguous","Inconsistent",546
"24008",24,46,"disamb","tt","disamb tt",7,0,448,448,63,"Ambiguous","Inconsistent",448
"24010",24,44,"disamb","tt","disamb tt",5,0,994,994,63,"Ambiguous","Consistent",994
"24012",24,30,"disamb","tt","disamb tt",7,0,234,234,63,"Ambiguous","Inconsistent",234
"24014",24,40,"disamb","tt","disamb tt",5,0,856,856,65,"Ambiguous","Consistent",856
"24016",24,37,"disamb","tt","disamb tt",6,0,430,430,65,"Unambiguous","Consistent",430
"24018",24,31,"disamb","tt","disamb tt",8,0,464,464,65,"Unambiguous","Inconsistent",464
"24020",24,26,"disamb","tt","disamb tt",7,0,518,518,65,"Ambiguous","Inconsistent",518
"24022",24,42,"disamb","tt","disamb tt",7,0,546,546,65,"Ambiguous","Inconsistent",546
"24024",24,27,"disamb","tt","disamb tt",8,0,738,738,65,"Unambiguous","Inconsistent",738
"24026",24,35,"disamb","tt","disamb tt",8,0,702,702,65,"Unambiguous","Inconsistent",702
"24028",24,48,"disamb","tt","disamb tt",5,0,772,772,65,"Ambiguous","Consistent",772
"24030",24,32,"disamb","tt","disamb tt",5,0,446,446,65,"Ambiguous","Consistent",446
"24032",24,36,"disamb","tt","disamb tt",5,0,532,532,65,"Ambiguous","Consistent",532
"24034",24,38,"disamb","tt","disamb tt",7,0,282,282,65,"Ambiguous","Inconsistent",282
