"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"9910",12,36,"spillover2","rp",63,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"9912",12,28,"spillover2","rp",63,"spillover2 rp",5,0,206,206,"Ambiguous","Consistent"
"9914",12,31,"spillover2","rp",63,"spillover2 rp",8,0,270,270,"Unambiguous","Inconsistent"
"9916",12,29,"spillover2","rp",63,"spillover2 rp",6,0,358,358,"Unambiguous","Consistent"
"9918",12,30,"spillover2","rp",63,"spillover2 rp",7,0,534,534,"Ambiguous","Inconsistent"
"9920",12,45,"spillover2","rp",63,"spillover2 rp",6,0,287,287,"Unambiguous","Consistent"
"9922",12,27,"spillover2","rp",63,"spillover2 rp",8,0,490,490,"Unambiguous","Inconsistent"
"9924",12,46,"spillover2","rp",63,"spillover2 rp",7,0,8386,8386,"Ambiguous","Inconsistent"
"9926",12,41,"spillover2","rp",63,"spillover2 rp",6,0,183,183,"Unambiguous","Consistent"
"9928",12,37,"spillover2","rp",63,"spillover2 rp",6,0,524,524,"Unambiguous","Consistent"
"9930",12,32,"spillover2","rp",63,"spillover2 rp",5,0,1159,1159,"Ambiguous","Consistent"
"9932",12,42,"spillover2","rp",63,"spillover2 rp",7,0,399,399,"Ambiguous","Inconsistent"
"9934",12,47,"spillover2","rp",63,"spillover2 rp",8,0,2411,2411,"Unambiguous","Inconsistent"
"9936",12,48,"spillover2","rp",63,"spillover2 rp",5,0,403,403,"Ambiguous","Consistent"
"9938",12,39,"spillover2","rp",63,"spillover2 rp",8,0,2284,2284,"Unambiguous","Inconsistent"
"9940",12,26,"spillover2","rp",63,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"9942",12,40,"spillover2","rp",63,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"10759",13,47,"spillover2","rp",70,"spillover2 rp",6,0,522,522,"Unambiguous","Consistent"
"10761",13,27,"spillover2","rp",70,"spillover2 rp",6,0,138,138,"Unambiguous","Consistent"
"10763",13,41,"spillover2","rp",70,"spillover2 rp",8,0,644,644,"Unambiguous","Inconsistent"
"10765",13,35,"spillover2","rp",70,"spillover2 rp",6,0,480,480,"Unambiguous","Consistent"
"10767",13,37,"spillover2","rp",70,"spillover2 rp",8,0,130,130,"Unambiguous","Inconsistent"
"10769",13,43,"spillover2","rp",70,"spillover2 rp",6,0,1072,1072,"Unambiguous","Consistent"
"10771",13,44,"spillover2","rp",70,"spillover2 rp",7,0,260,260,"Ambiguous","Inconsistent"
"10773",13,46,"spillover2","rp",70,"spillover2 rp",5,0,1126,1126,"Ambiguous","Consistent"
"10775",13,25,"spillover2","rp",70,"spillover2 rp",8,0,1350,1350,"Unambiguous","Inconsistent"
"10777",13,30,"spillover2","rp",70,"spillover2 rp",5,0,474,474,"Ambiguous","Consistent"
"10779",13,29,"spillover2","rp",70,"spillover2 rp",8,0,240,240,"Unambiguous","Inconsistent"
"10781",13,31,"spillover2","rp",70,"spillover2 rp",6,0,836,836,"Unambiguous","Consistent"
"10783",13,38,"spillover2","rp",70,"spillover2 rp",5,0,266,266,"Ambiguous","Consistent"
"10785",13,32,"spillover2","rp",70,"spillover2 rp",7,0,474,474,"Ambiguous","Inconsistent"
"10787",13,34,"spillover2","rp",70,"spillover2 rp",5,0,252,252,"Ambiguous","Consistent"
"10789",13,26,"spillover2","rp",70,"spillover2 rp",5,0,810,810,"Ambiguous","Consistent"
"10791",13,39,"spillover2","rp",70,"spillover2 rp",6,0,878,878,"Unambiguous","Consistent"
"10793",13,33,"spillover2","rp",70,"spillover2 rp",8,0,420,420,"Unambiguous","Inconsistent"
"10795",13,36,"spillover2","rp",70,"spillover2 rp",7,0,668,668,"Ambiguous","Inconsistent"
"10797",13,48,"spillover2","rp",70,"spillover2 rp",7,0,322,322,"Ambiguous","Inconsistent"
"10799",13,40,"spillover2","rp",70,"spillover2 rp",7,0,332,332,"Ambiguous","Inconsistent"
"10801",13,45,"spillover2","rp",70,"spillover2 rp",8,0,516,516,"Unambiguous","Inconsistent"
"10803",13,42,"spillover2","rp",70,"spillover2 rp",5,0,828,828,"Ambiguous","Consistent"
"10805",13,28,"spillover2","rp",70,"spillover2 rp",7,0,218,218,"Ambiguous","Inconsistent"
"11624",14,41,"spillover2","rp",72,"spillover2 rp",5,0,1408,1408,"Ambiguous","Consistent"
"11626",14,34,"spillover2","rp",72,"spillover2 rp",6,0,216,216,"Unambiguous","Consistent"
"11628",14,35,"spillover2","rp",72,"spillover2 rp",7,0,4278,4278,"Ambiguous","Inconsistent"
"11630",14,27,"spillover2","rp",72,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"11632",14,44,"spillover2","rp",72,"spillover2 rp",8,0,132,132,"Unambiguous","Inconsistent"
"11634",14,33,"spillover2","rp",72,"spillover2 rp",5,0,420,420,"Ambiguous","Consistent"
"11636",14,28,"spillover2","rp",72,"spillover2 rp",8,0,750,750,"Unambiguous","Inconsistent"
"11638",14,26,"spillover2","rp",72,"spillover2 rp",6,0,274,274,"Unambiguous","Consistent"
"11640",14,37,"spillover2","rp",72,"spillover2 rp",5,0,352,352,"Ambiguous","Consistent"
"11642",14,36,"spillover2","rp",72,"spillover2 rp",8,1,0,NA,"Unambiguous","Inconsistent"
"11644",14,46,"spillover2","rp",72,"spillover2 rp",6,0,650,650,"Unambiguous","Consistent"
"11646",14,29,"spillover2","rp",72,"spillover2 rp",5,0,236,236,"Ambiguous","Consistent"
"11648",14,38,"spillover2","rp",72,"spillover2 rp",6,0,174,174,"Unambiguous","Consistent"
"11650",14,39,"spillover2","rp",72,"spillover2 rp",7,0,1320,1320,"Ambiguous","Inconsistent"
"11652",14,47,"spillover2","rp",72,"spillover2 rp",7,0,294,294,"Ambiguous","Inconsistent"
"11654",14,25,"spillover2","rp",72,"spillover2 rp",5,0,454,454,"Ambiguous","Consistent"
"11656",14,48,"spillover2","rp",72,"spillover2 rp",8,0,316,316,"Unambiguous","Inconsistent"
"11658",14,42,"spillover2","rp",72,"spillover2 rp",6,0,388,388,"Unambiguous","Consistent"
"11660",14,45,"spillover2","rp",72,"spillover2 rp",5,0,408,408,"Ambiguous","Consistent"
"11662",14,43,"spillover2","rp",72,"spillover2 rp",7,0,726,726,"Ambiguous","Inconsistent"
"11664",14,32,"spillover2","rp",72,"spillover2 rp",8,0,4006,4006,"Unambiguous","Inconsistent"
"11666",14,40,"spillover2","rp",72,"spillover2 rp",8,1,0,NA,"Unambiguous","Inconsistent"
"11668",14,30,"spillover2","rp",72,"spillover2 rp",6,0,210,210,"Unambiguous","Consistent"
"11670",14,31,"spillover2","rp",72,"spillover2 rp",7,0,214,214,"Ambiguous","Inconsistent"
"12448",15,34,"spillover2","rp",73,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"12450",15,30,"spillover2","rp",73,"spillover2 rp",7,0,212,212,"Ambiguous","Inconsistent"
"12452",15,35,"spillover2","rp",73,"spillover2 rp",8,0,220,220,"Unambiguous","Inconsistent"
"12454",15,38,"spillover2","rp",73,"spillover2 rp",7,0,498,498,"Ambiguous","Inconsistent"
"12456",15,46,"spillover2","rp",73,"spillover2 rp",7,0,786,786,"Ambiguous","Inconsistent"
"12457",15,36,"spillover2","rp",73,"spillover2 rp",5,0,500,500,"Ambiguous","Consistent"
"12459",15,25,"spillover2","rp",73,"spillover2 rp",6,0,442,442,"Unambiguous","Consistent"
"12461",15,28,"spillover2","rp",73,"spillover2 rp",5,0,248,248,"Ambiguous","Consistent"
"12463",15,33,"spillover2","rp",73,"spillover2 rp",6,0,262,262,"Unambiguous","Consistent"
"12465",15,42,"spillover2","rp",73,"spillover2 rp",7,0,212,212,"Ambiguous","Inconsistent"
"12467",15,45,"spillover2","rp",73,"spillover2 rp",6,0,472,472,"Unambiguous","Consistent"
"12469",15,29,"spillover2","rp",73,"spillover2 rp",6,0,250,250,"Unambiguous","Consistent"
"12471",15,41,"spillover2","rp",73,"spillover2 rp",6,0,246,246,"Unambiguous","Consistent"
"12473",15,31,"spillover2","rp",73,"spillover2 rp",8,0,340,340,"Unambiguous","Inconsistent"
"12475",15,47,"spillover2","rp",73,"spillover2 rp",8,0,246,246,"Unambiguous","Inconsistent"
"12476",15,37,"spillover2","rp",73,"spillover2 rp",6,0,264,264,"Unambiguous","Consistent"
"12478",15,27,"spillover2","rp",73,"spillover2 rp",8,0,214,214,"Unambiguous","Inconsistent"
"12479",15,48,"spillover2","rp",73,"spillover2 rp",5,0,522,522,"Ambiguous","Consistent"
"12481",15,40,"spillover2","rp",73,"spillover2 rp",5,0,452,452,"Ambiguous","Consistent"
"12483",15,43,"spillover2","rp",73,"spillover2 rp",8,0,192,192,"Unambiguous","Inconsistent"
"12485",15,39,"spillover2","rp",73,"spillover2 rp",8,0,400,400,"Unambiguous","Inconsistent"
"12487",15,26,"spillover2","rp",73,"spillover2 rp",7,0,258,258,"Ambiguous","Inconsistent"
"12488",15,44,"spillover2","rp",73,"spillover2 rp",5,0,348,348,"Ambiguous","Consistent"
"12490",15,32,"spillover2","rp",73,"spillover2 rp",5,0,524,524,"Ambiguous","Consistent"
"13280",16,33,"spillover2","rp",69,"spillover2 rp",7,0,396,396,"Ambiguous","Inconsistent"
"13282",16,25,"spillover2","rp",69,"spillover2 rp",7,0,386,386,"Ambiguous","Inconsistent"
"13284",16,36,"spillover2","rp",69,"spillover2 rp",6,0,142,142,"Unambiguous","Consistent"
"13286",16,47,"spillover2","rp",69,"spillover2 rp",5,0,370,370,"Ambiguous","Consistent"
"13288",16,48,"spillover2","rp",69,"spillover2 rp",6,0,454,454,"Unambiguous","Consistent"
"13290",16,30,"spillover2","rp",69,"spillover2 rp",8,0,1186,1186,"Unambiguous","Inconsistent"
"13292",16,27,"spillover2","rp",69,"spillover2 rp",5,0,184,184,"Ambiguous","Consistent"
"13294",16,41,"spillover2","rp",69,"spillover2 rp",7,0,424,424,"Ambiguous","Inconsistent"
"13296",16,46,"spillover2","rp",69,"spillover2 rp",8,0,1040,1040,"Unambiguous","Inconsistent"
"13298",16,38,"spillover2","rp",69,"spillover2 rp",8,0,270,270,"Unambiguous","Inconsistent"
"13300",16,44,"spillover2","rp",69,"spillover2 rp",6,0,156,156,"Unambiguous","Consistent"
"13302",16,28,"spillover2","rp",69,"spillover2 rp",6,0,222,222,"Unambiguous","Consistent"
"13304",16,31,"spillover2","rp",69,"spillover2 rp",5,0,278,278,"Ambiguous","Consistent"
"13306",16,29,"spillover2","rp",69,"spillover2 rp",7,0,140,140,"Ambiguous","Inconsistent"
"13308",16,37,"spillover2","rp",69,"spillover2 rp",7,0,156,156,"Ambiguous","Inconsistent"
"13310",16,32,"spillover2","rp",69,"spillover2 rp",6,0,804,804,"Unambiguous","Consistent"
"13312",16,43,"spillover2","rp",69,"spillover2 rp",5,0,178,178,"Ambiguous","Consistent"
"13314",16,26,"spillover2","rp",69,"spillover2 rp",8,0,154,154,"Unambiguous","Inconsistent"
"13316",16,34,"spillover2","rp",69,"spillover2 rp",8,0,132,132,"Unambiguous","Inconsistent"
"13318",16,35,"spillover2","rp",69,"spillover2 rp",5,0,4118,4118,"Ambiguous","Consistent"
"13320",16,42,"spillover2","rp",69,"spillover2 rp",8,0,318,318,"Unambiguous","Inconsistent"
"13322",16,45,"spillover2","rp",69,"spillover2 rp",7,0,268,268,"Ambiguous","Inconsistent"
"13324",16,40,"spillover2","rp",69,"spillover2 rp",6,0,108,108,"Unambiguous","Consistent"
"13326",16,39,"spillover2","rp",69,"spillover2 rp",5,0,316,316,"Ambiguous","Consistent"
"14144",17,35,"spillover2","rp",82,"spillover2 rp",6,0,204,204,"Unambiguous","Consistent"
"14146",17,40,"spillover2","rp",82,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"14148",17,42,"spillover2","rp",82,"spillover2 rp",5,0,528,528,"Ambiguous","Consistent"
"14150",17,31,"spillover2","rp",82,"spillover2 rp",6,0,228,228,"Unambiguous","Consistent"
"14152",17,33,"spillover2","rp",82,"spillover2 rp",8,0,800,800,"Unambiguous","Inconsistent"
"14154",17,29,"spillover2","rp",82,"spillover2 rp",8,0,414,414,"Unambiguous","Inconsistent"
"14156",17,28,"spillover2","rp",82,"spillover2 rp",7,0,278,278,"Ambiguous","Inconsistent"
"14158",17,41,"spillover2","rp",82,"spillover2 rp",8,0,778,778,"Unambiguous","Inconsistent"
"14160",17,44,"spillover2","rp",82,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"14162",17,37,"spillover2","rp",82,"spillover2 rp",8,0,334,334,"Unambiguous","Inconsistent"
"14164",17,30,"spillover2","rp",82,"spillover2 rp",5,0,192,192,"Ambiguous","Consistent"
"14166",17,38,"spillover2","rp",82,"spillover2 rp",5,0,308,308,"Ambiguous","Consistent"
"14168",17,47,"spillover2","rp",82,"spillover2 rp",6,0,1902,1902,"Unambiguous","Consistent"
"14170",17,32,"spillover2","rp",82,"spillover2 rp",7,0,756,756,"Ambiguous","Inconsistent"
"14172",17,45,"spillover2","rp",82,"spillover2 rp",8,0,438,438,"Unambiguous","Inconsistent"
"14174",17,39,"spillover2","rp",82,"spillover2 rp",6,0,412,412,"Unambiguous","Consistent"
"14176",17,27,"spillover2","rp",82,"spillover2 rp",6,0,890,890,"Unambiguous","Consistent"
"14178",17,43,"spillover2","rp",82,"spillover2 rp",6,0,296,296,"Unambiguous","Consistent"
"14180",17,48,"spillover2","rp",82,"spillover2 rp",7,0,410,410,"Ambiguous","Inconsistent"
"14182",17,34,"spillover2","rp",82,"spillover2 rp",5,0,248,248,"Ambiguous","Consistent"
"14184",17,25,"spillover2","rp",82,"spillover2 rp",8,0,1608,1608,"Unambiguous","Inconsistent"
"14186",17,36,"spillover2","rp",82,"spillover2 rp",7,0,368,368,"Ambiguous","Inconsistent"
"14188",17,26,"spillover2","rp",82,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"14190",17,46,"spillover2","rp",82,"spillover2 rp",5,0,4606,4606,"Ambiguous","Consistent"
"15008",18,47,"spillover2","rp",89,"spillover2 rp",7,0,390,390,"Ambiguous","Inconsistent"
"15010",18,28,"spillover2","rp",89,"spillover2 rp",8,0,228,228,"Unambiguous","Inconsistent"
"15012",18,27,"spillover2","rp",89,"spillover2 rp",7,1,0,NA,"Ambiguous","Inconsistent"
"15014",18,38,"spillover2","rp",89,"spillover2 rp",6,0,370,370,"Unambiguous","Consistent"
"15016",18,34,"spillover2","rp",89,"spillover2 rp",6,0,236,236,"Unambiguous","Consistent"
"15018",18,39,"spillover2","rp",89,"spillover2 rp",7,0,728,728,"Ambiguous","Inconsistent"
"15020",18,31,"spillover2","rp",89,"spillover2 rp",7,0,192,192,"Ambiguous","Inconsistent"
"15022",18,37,"spillover2","rp",89,"spillover2 rp",5,0,266,266,"Ambiguous","Consistent"
"15024",18,45,"spillover2","rp",89,"spillover2 rp",5,0,314,314,"Ambiguous","Consistent"
"15026",18,40,"spillover2","rp",89,"spillover2 rp",8,0,582,582,"Unambiguous","Inconsistent"
"15028",18,33,"spillover2","rp",89,"spillover2 rp",5,0,306,306,"Ambiguous","Consistent"
"15030",18,48,"spillover2","rp",89,"spillover2 rp",8,1,0,NA,"Unambiguous","Inconsistent"
"15032",18,30,"spillover2","rp",89,"spillover2 rp",6,1,0,NA,"Unambiguous","Consistent"
"15034",18,42,"spillover2","rp",89,"spillover2 rp",6,0,562,562,"Unambiguous","Consistent"
"15036",18,25,"spillover2","rp",89,"spillover2 rp",5,0,402,402,"Ambiguous","Consistent"
"15038",18,32,"spillover2","rp",89,"spillover2 rp",8,0,568,568,"Unambiguous","Inconsistent"
"15040",18,44,"spillover2","rp",89,"spillover2 rp",8,0,302,302,"Unambiguous","Inconsistent"
"15042",18,29,"spillover2","rp",89,"spillover2 rp",5,0,264,264,"Ambiguous","Consistent"
"15044",18,41,"spillover2","rp",89,"spillover2 rp",5,0,510,510,"Ambiguous","Consistent"
"15046",18,35,"spillover2","rp",89,"spillover2 rp",7,0,546,546,"Ambiguous","Inconsistent"
"15048",18,46,"spillover2","rp",89,"spillover2 rp",6,0,1684,1684,"Unambiguous","Consistent"
"15050",18,26,"spillover2","rp",89,"spillover2 rp",6,0,262,262,"Unambiguous","Consistent"
"15052",18,36,"spillover2","rp",89,"spillover2 rp",8,0,1006,1006,"Unambiguous","Inconsistent"
"15054",18,43,"spillover2","rp",89,"spillover2 rp",7,0,242,242,"Ambiguous","Inconsistent"
"15871",19,29,"spillover2","rp",53,"spillover2 rp",6,0,260,260,"Unambiguous","Consistent"
"15873",19,45,"spillover2","rp",53,"spillover2 rp",6,0,246,246,"Unambiguous","Consistent"
"15875",19,27,"spillover2","rp",53,"spillover2 rp",8,0,166,166,"Unambiguous","Inconsistent"
"15877",19,46,"spillover2","rp",53,"spillover2 rp",7,0,2466,2466,"Ambiguous","Inconsistent"
"15879",19,41,"spillover2","rp",53,"spillover2 rp",6,0,248,248,"Unambiguous","Consistent"
"15881",19,30,"spillover2","rp",53,"spillover2 rp",7,0,186,186,"Ambiguous","Inconsistent"
"15883",19,47,"spillover2","rp",53,"spillover2 rp",8,0,658,658,"Unambiguous","Inconsistent"
"15885",19,33,"spillover2","rp",53,"spillover2 rp",6,0,1148,1148,"Unambiguous","Consistent"
"15887",19,39,"spillover2","rp",53,"spillover2 rp",8,0,196,196,"Unambiguous","Inconsistent"
"15889",19,40,"spillover2","rp",53,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"15891",19,48,"spillover2","rp",53,"spillover2 rp",5,0,280,280,"Ambiguous","Consistent"
"15893",19,32,"spillover2","rp",53,"spillover2 rp",5,0,2204,2204,"Ambiguous","Consistent"
"15895",19,42,"spillover2","rp",53,"spillover2 rp",7,0,514,514,"Ambiguous","Inconsistent"
"15897",19,31,"spillover2","rp",53,"spillover2 rp",8,0,206,206,"Unambiguous","Inconsistent"
"15899",19,34,"spillover2","rp",53,"spillover2 rp",7,0,364,364,"Ambiguous","Inconsistent"
"15901",19,35,"spillover2","rp",53,"spillover2 rp",8,0,226,226,"Unambiguous","Inconsistent"
"15903",19,37,"spillover2","rp",53,"spillover2 rp",6,0,268,268,"Unambiguous","Consistent"
"15905",19,26,"spillover2","rp",53,"spillover2 rp",7,0,230,230,"Ambiguous","Inconsistent"
"15907",19,43,"spillover2","rp",53,"spillover2 rp",8,0,384,384,"Unambiguous","Inconsistent"
"15909",19,25,"spillover2","rp",53,"spillover2 rp",6,0,760,760,"Unambiguous","Consistent"
"15911",19,28,"spillover2","rp",53,"spillover2 rp",5,0,256,256,"Ambiguous","Consistent"
"15913",19,44,"spillover2","rp",53,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"15915",19,36,"spillover2","rp",53,"spillover2 rp",5,0,630,630,"Ambiguous","Consistent"
"15917",19,38,"spillover2","rp",53,"spillover2 rp",7,0,190,190,"Ambiguous","Inconsistent"
"16735",20,41,"spillover2","rp",81,"spillover2 rp",7,0,276,276,"Ambiguous","Inconsistent"
"16737",20,37,"spillover2","rp",81,"spillover2 rp",7,0,184,184,"Ambiguous","Inconsistent"
"16739",20,47,"spillover2","rp",81,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"16741",20,25,"spillover2","rp",81,"spillover2 rp",7,0,300,300,"Ambiguous","Inconsistent"
"16743",20,39,"spillover2","rp",81,"spillover2 rp",5,0,674,674,"Ambiguous","Consistent"
"16745",20,40,"spillover2","rp",81,"spillover2 rp",6,1,0,NA,"Unambiguous","Consistent"
"16747",20,30,"spillover2","rp",81,"spillover2 rp",8,0,182,182,"Unambiguous","Inconsistent"
"16749",20,34,"spillover2","rp",81,"spillover2 rp",8,0,290,290,"Unambiguous","Inconsistent"
"16751",20,26,"spillover2","rp",81,"spillover2 rp",8,0,322,322,"Unambiguous","Inconsistent"
"16753",20,28,"spillover2","rp",81,"spillover2 rp",6,0,534,534,"Unambiguous","Consistent"
"16755",20,36,"spillover2","rp",81,"spillover2 rp",6,0,218,218,"Unambiguous","Consistent"
"16757",20,45,"spillover2","rp",81,"spillover2 rp",7,0,318,318,"Ambiguous","Inconsistent"
"16759",20,42,"spillover2","rp",81,"spillover2 rp",8,0,402,402,"Unambiguous","Inconsistent"
"16761",20,29,"spillover2","rp",81,"spillover2 rp",7,0,192,192,"Ambiguous","Inconsistent"
"16763",20,44,"spillover2","rp",81,"spillover2 rp",6,0,178,178,"Unambiguous","Consistent"
"16765",20,46,"spillover2","rp",81,"spillover2 rp",8,0,4568,4568,"Unambiguous","Inconsistent"
"16767",20,32,"spillover2","rp",81,"spillover2 rp",6,0,558,558,"Unambiguous","Consistent"
"16769",20,38,"spillover2","rp",81,"spillover2 rp",8,0,664,664,"Unambiguous","Inconsistent"
"16771",20,43,"spillover2","rp",81,"spillover2 rp",5,0,284,284,"Ambiguous","Consistent"
"16773",20,33,"spillover2","rp",81,"spillover2 rp",7,0,242,242,"Ambiguous","Inconsistent"
"16775",20,31,"spillover2","rp",81,"spillover2 rp",5,0,460,460,"Ambiguous","Consistent"
"16777",20,35,"spillover2","rp",81,"spillover2 rp",5,0,616,616,"Ambiguous","Consistent"
"16779",20,48,"spillover2","rp",81,"spillover2 rp",6,1,0,NA,"Unambiguous","Consistent"
"16781",20,27,"spillover2","rp",81,"spillover2 rp",5,1,0,NA,"Ambiguous","Consistent"
"17599",21,31,"spillover2","rp",86,"spillover2 rp",6,0,466,466,"Unambiguous","Consistent"
"17601",21,37,"spillover2","rp",86,"spillover2 rp",8,0,540,540,"Unambiguous","Inconsistent"
"17603",21,36,"spillover2","rp",86,"spillover2 rp",7,0,1330,1330,"Ambiguous","Inconsistent"
"17605",21,46,"spillover2","rp",86,"spillover2 rp",5,0,19900,19900,"Ambiguous","Consistent"
"17607",21,28,"spillover2","rp",86,"spillover2 rp",7,0,526,526,"Ambiguous","Inconsistent"
"17609",21,34,"spillover2","rp",86,"spillover2 rp",5,0,514,514,"Ambiguous","Consistent"
"17611",21,35,"spillover2","rp",86,"spillover2 rp",6,0,518,518,"Unambiguous","Consistent"
"17613",21,48,"spillover2","rp",86,"spillover2 rp",7,0,380,380,"Ambiguous","Inconsistent"
"17615",21,47,"spillover2","rp",86,"spillover2 rp",6,0,582,582,"Unambiguous","Consistent"
"17617",21,40,"spillover2","rp",86,"spillover2 rp",7,0,338,338,"Ambiguous","Inconsistent"
"17619",21,41,"spillover2","rp",86,"spillover2 rp",8,0,574,574,"Unambiguous","Inconsistent"
"17621",21,44,"spillover2","rp",86,"spillover2 rp",7,0,336,336,"Ambiguous","Inconsistent"
"17623",21,43,"spillover2","rp",86,"spillover2 rp",6,0,376,376,"Unambiguous","Consistent"
"17625",21,25,"spillover2","rp",86,"spillover2 rp",8,0,534,534,"Unambiguous","Inconsistent"
"17627",21,39,"spillover2","rp",86,"spillover2 rp",6,0,338,338,"Unambiguous","Consistent"
"17629",21,32,"spillover2","rp",86,"spillover2 rp",7,0,5534,5534,"Ambiguous","Inconsistent"
"17631",21,27,"spillover2","rp",86,"spillover2 rp",6,0,330,330,"Unambiguous","Consistent"
"17633",21,26,"spillover2","rp",86,"spillover2 rp",5,0,7838,7838,"Ambiguous","Consistent"
"17635",21,45,"spillover2","rp",86,"spillover2 rp",8,0,592,592,"Unambiguous","Inconsistent"
"17637",21,38,"spillover2","rp",86,"spillover2 rp",5,0,646,646,"Ambiguous","Consistent"
"17639",21,33,"spillover2","rp",86,"spillover2 rp",8,0,2558,2558,"Unambiguous","Inconsistent"
"17641",21,30,"spillover2","rp",86,"spillover2 rp",5,0,1128,1128,"Ambiguous","Consistent"
"17643",21,29,"spillover2","rp",86,"spillover2 rp",8,0,744,744,"Unambiguous","Inconsistent"
"17645",21,42,"spillover2","rp",86,"spillover2 rp",5,0,582,582,"Ambiguous","Consistent"
"18464",22,47,"spillover2","rp",53,"spillover2 rp",7,0,498,498,"Ambiguous","Inconsistent"
"18466",22,36,"spillover2","rp",53,"spillover2 rp",8,0,244,244,"Unambiguous","Inconsistent"
"18468",22,25,"spillover2","rp",53,"spillover2 rp",5,0,478,478,"Ambiguous","Consistent"
"18470",22,43,"spillover2","rp",53,"spillover2 rp",7,0,232,232,"Ambiguous","Inconsistent"
"18472",22,27,"spillover2","rp",53,"spillover2 rp",7,0,412,412,"Ambiguous","Inconsistent"
"18474",22,38,"spillover2","rp",53,"spillover2 rp",6,0,456,456,"Unambiguous","Consistent"
"18476",22,35,"spillover2","rp",53,"spillover2 rp",7,0,476,476,"Ambiguous","Inconsistent"
"18478",22,40,"spillover2","rp",53,"spillover2 rp",8,0,350,350,"Unambiguous","Inconsistent"
"18480",22,45,"spillover2","rp",53,"spillover2 rp",5,0,338,338,"Ambiguous","Consistent"
"18482",22,39,"spillover2","rp",53,"spillover2 rp",7,0,464,464,"Ambiguous","Inconsistent"
"18484",22,28,"spillover2","rp",53,"spillover2 rp",8,0,324,324,"Unambiguous","Inconsistent"
"18486",22,42,"spillover2","rp",53,"spillover2 rp",6,0,732,732,"Unambiguous","Consistent"
"18488",22,37,"spillover2","rp",53,"spillover2 rp",5,0,250,250,"Ambiguous","Consistent"
"18490",22,30,"spillover2","rp",53,"spillover2 rp",6,0,228,228,"Unambiguous","Consistent"
"18492",22,31,"spillover2","rp",53,"spillover2 rp",7,0,320,320,"Ambiguous","Inconsistent"
"18494",22,32,"spillover2","rp",53,"spillover2 rp",8,0,9262,9262,"Unambiguous","Inconsistent"
"18496",22,46,"spillover2","rp",53,"spillover2 rp",6,0,8058,8058,"Unambiguous","Consistent"
"18498",22,34,"spillover2","rp",53,"spillover2 rp",6,0,282,282,"Unambiguous","Consistent"
"18500",22,33,"spillover2","rp",53,"spillover2 rp",5,0,328,328,"Ambiguous","Consistent"
"18502",22,26,"spillover2","rp",53,"spillover2 rp",6,0,356,356,"Unambiguous","Consistent"
"18504",22,29,"spillover2","rp",53,"spillover2 rp",5,0,348,348,"Ambiguous","Consistent"
"18506",22,41,"spillover2","rp",53,"spillover2 rp",5,0,342,342,"Ambiguous","Consistent"
"18508",22,48,"spillover2","rp",53,"spillover2 rp",8,0,394,394,"Unambiguous","Inconsistent"
"18510",22,44,"spillover2","rp",53,"spillover2 rp",8,0,192,192,"Unambiguous","Inconsistent"
"19328",23,34,"spillover2","rp",79,"spillover2 rp",8,0,380,380,"Unambiguous","Inconsistent"
"19330",23,28,"spillover2","rp",79,"spillover2 rp",6,0,263,263,"Unambiguous","Consistent"
"19332",23,43,"spillover2","rp",79,"spillover2 rp",5,0,236,236,"Ambiguous","Consistent"
"19334",23,33,"spillover2","rp",79,"spillover2 rp",7,0,222,222,"Ambiguous","Inconsistent"
"19336",23,45,"spillover2","rp",79,"spillover2 rp",7,0,357,357,"Ambiguous","Inconsistent"
"19338",23,35,"spillover2","rp",79,"spillover2 rp",5,0,550,550,"Ambiguous","Consistent"
"19340",23,37,"spillover2","rp",79,"spillover2 rp",7,0,210,210,"Ambiguous","Inconsistent"
"19342",23,29,"spillover2","rp",79,"spillover2 rp",7,0,494,494,"Ambiguous","Inconsistent"
"19344",23,38,"spillover2","rp",79,"spillover2 rp",8,0,422,422,"Unambiguous","Inconsistent"
"19346",23,32,"spillover2","rp",79,"spillover2 rp",6,0,120,120,"Unambiguous","Consistent"
"19348",23,30,"spillover2","rp",79,"spillover2 rp",8,0,399,399,"Unambiguous","Inconsistent"
"19350",23,44,"spillover2","rp",79,"spillover2 rp",6,1,0,NA,"Unambiguous","Consistent"
"19352",23,31,"spillover2","rp",79,"spillover2 rp",5,0,742,742,"Ambiguous","Consistent"
"19354",23,41,"spillover2","rp",79,"spillover2 rp",7,0,287,287,"Ambiguous","Inconsistent"
